RGS_DateTime,BeltStatus,RGS_Ver_Sw,RGS_Dsw,RGS_Cfg,RGS_Indig,RGS_Corrente_R,StDevAdj_lag1_IR,StDev_lag10_IR,TransitionPhase,RGS_Corrente_S,RGS_Corrente_T,Tensione,RGS_Temp_Ext,RGS_Umidita,RGS_Temp_Int,RGS_CO2,RGS_Cosfi,RGS_Velocita,Potenza
2018-10-09 10:14:00.000,Off,11,1,259,312,0,9.19238815542512,4.06201920231798,0,0,0,0,20,60,19,518,0,0,0
2018-10-09 10:15:00.000,Off,11,1,259,312,0,0,5.43752394630742,0,0,0,0,20,60,19,520,0,0,0
2018-10-09 10:16:00.000,Off,11,1,259,312,0,0,6.21825270205921,0,0,0,0,20,60,21,521,0,0,0
2018-10-09 10:16:00.000,Off,11,1,259,304,0,0,6.63408705935573,0,0,0,0,20,60,21,523,253,0,0
2018-10-09 10:16:00.000,NoBelt,11,1,259,304,18,0,7.30372811955952,0,16,24,392,20,60,21,523,253,0,332.103883723472
2018-10-09 10:17:00.000,NoBelt,11,1,259,272,13,3.53553390593274,7.30372811955952,0,16,15,393,20,60,21,520,140,0,139.769571967578
2018-10-09 10:18:00.000,NoBelt,11,1,259,272,13,0,7.30372811955952,0,16,15,393,20,60,21,526,139,0,138.771217882095
2018-10-09 10:19:00.000,NoBelt,11,1,259,288,13,0,7.30372811955952,0,16,15,394,20,60,21,525,140,0,140.125219733399
2018-10-09 10:20:00.000,NoBelt,11,1,259,304,13,0,7.30372811955952,0,16,15,394,20,60,21,526,131,0,131.117169893395
2018-10-09 10:21:00.000,NoBelt,11,1,259,288,13,0,7.30372811955952,0,16,15,393,20,60,21,520,132,0,131.782739283716
2018-10-09 10:22:00.000,NoBelt,11,1,259,304,13,0,6.80196050169851,0,16,15,394,20,60,21,520,132,0,132.118064320062
2018-10-09 10:23:00.000,NoBelt,11,1,259,288,13,0,5.95259047250299,0,16,15,392,20,60,21,520,139,0,138.418110457459
2018-10-09 10:24:00.000,NoBelt,11,1,259,288,13,0,4.56557164487038,0,16,15,392,20,60,21,520,132,0,131.447414247371
2018-10-09 10:25:00.000,NoBelt,11,1,259,256,13,0,1.58113883008419,0,16,15,394,20,60,21,520,129,0,129.11538104006
2018-10-09 10:26:00.000,NoBelt,11,1,259,304,13,0,0,1,16,15,395,20,60,23,525,135,0,135.463693659962
2018-10-09 10:27:00.000,NoBelt,11,1,259,292,13,0,0,1,16,15,393,20,60,23,526,132,0,131.782739283716
2018-10-09 10:28:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,393,20,60,23,525,130,0,129.786031112751
2018-10-09 10:29:00.000,NoBelt,11,1,259,292,13,0,0,1,16,15,393,20,60,23,525,134,0,133.779447454682
2018-10-09 10:30:00.000,NoBelt,11,1,259,260,13,0,0,1,16,15,395,20,60,23,525,142,0,142.487737034923
2018-10-09 10:31:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,394,20,60,23,526,130,0,130.116275466728
2018-10-09 10:32:00.000,NoBelt,11,1,259,308,13,0,0,1,16,15,393,20,60,23,525,128,0,127.789322941786
2018-10-09 10:33:00.000,NoBelt,11,1,259,292,13,0,0,1,16,15,393,20,60,23,520,128,0,127.789322941786
2018-10-09 10:34:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,394,20,60,23,521,133,0,133.118958746729
2018-10-09 10:35:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,392,20,60,23,520,122,0,121.489276804389
2018-10-09 10:36:00.000,NoBelt,11,1,259,260,13,0,0,1,16,15,392,20,60,23,520,125,0,124.476718037283
2018-10-09 10:37:00.000,NoBelt,11,1,259,260,13,0,0,1,16,15,393,20,60,23,520,125,0,124.794260685338
2018-10-09 10:38:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,392,20,59,23,520,129,0,128.459973014476
2018-10-09 10:39:00.000,NoBelt,11,1,259,276,13,0,0,1,16,15,393,20,59,23,518,130,0,129.786031112751
2018-10-09 10:39:00.000,Off,11,1,259,312,0,9.19238815542512,4.11096095821889,0,0,0,0,20,59,23,520,0,0,0
2018-10-09 10:40:00.000,Off,11,1,259,312,0,0,5.48128127762519,0,0,0,0,20,59,23,520,0,0,0
2018-10-09 10:41:00.000,Off,11,1,259,312,0,0,6.27959659001542,0,0,0,0,21,59,23,520,0,0,0
2018-10-09 10:42:00.000,Off,11,1,259,312,0,0,6.71317113342619,0,0,0,0,21,59,23,520,0,0,0
2018-10-09 10:43:00.000,Off,11,1,259,312,0,0,6.85160159703149,0,0,0,0,21,59,23,520,0,0,0
2018-10-09 10:44:00.000,Off,11,1,259,312,0,0,6.71317113342619,0,0,0,0,21,59,23,520,0,0,0
2018-10-09 10:44:00.000,Off,11,1,259,276,0,0,6.27959659001542,0,0,0,0,21,59,23,520,332,300,0
2018-10-09 10:44:00.000,Transition,11,1,259,276,61,0,19.1546339040975,0,61,60,382,21,59,23,520,332,300,1332.63804382263
2018-10-09 10:45:00.000,Transition,11,1,259,256,19,29.698484809835,19.3967351204612,0,21,20,392,21,59,23,520,743,351,1008.94038001856
2018-10-09 10:46:00.000,Transition,11,1,259,256,19,0,19.6154700852839,0,21,20,393,21,59,23,526,736,347,1001.98446397537
2018-10-09 10:47:00.000,Transition,11,1,259,304,19,0,19.4696344769661,0,21,20,392,21,58,23,525,742,348,1007.58245218543
2018-10-09 10:48:00.000,Transition,11,1,259,304,19,0,19.113985571943,0,21,20,390,21,58,21,526,756,348,1021.35572020722
2018-10-09 10:49:00.000,Transition,11,1,259,288,19,0,18.5364505771736,0,21,20,390,21,58,21,526,758,347,1024.05771946702
2018-10-09 10:50:00.000,Transition,11,1,259,272,19,0,17.7153417503963,0,21,20,392,21,58,21,525,763,347,1036.09893668124
2018-10-09 10:51:00.000,Transition,11,1,259,272,19,0,16.6145852925809,0,21,20,392,21,58,21,526,761,348,1033.38308101497
2018-10-09 10:52:00.000,Transition,11,1,259,304,19,0,15.1734417102164,0,21,20,392,21,58,21,525,753,347,1022.5196583499
2018-10-09 10:53:00.000,Transition,11,1,259,304,19,0,13.2815661727072,0,21,20,392,21,58,21,526,752,347,1021.16173051677
2018-10-09 10:54:00.000,38Hz,11,1,259,260,19,0,0,1,21,20,392,21,58,21,525,753,347,1022.5196583499
2018-10-09 10:55:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,392,21,58,21,526,755,348,1025.23551401617
2018-10-09 10:56:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,394,21,58,21,526,754,347,1029.10145141866
2018-10-09 10:57:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,393,21,58,21,525,751,347,1022.4053429966
2018-10-09 10:58:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,393,21,58,21,525,749,348,1019.6825591271
2018-10-09 10:59:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,393,21,58,21,526,754,347,1026.48951880085
2018-10-09 11:00:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,392,21,57,21,526,742,347,1007.58245218543
2018-10-09 11:01:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,392,21,57,21,525,746,348,1013.01416351796
2018-10-09 11:02:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,392,21,57,21,521,745,347,1011.65623568483
2018-10-09 11:03:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,392,21,57,21,526,745,347,1011.65623568483
2018-10-09 11:04:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,393,21,57,21,520,733,347,997.900288171118
2018-10-09 11:05:00.000,38Hz,11,1,259,260,19,0,0,1,21,20,392,21,57,21,520,742,348,1007.58245218543
2018-10-09 11:06:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,392,21,57,21,520,745,348,1011.65623568483
2018-10-09 11:07:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,391,21,57,21,520,740,347,1002.30316132396
2018-10-09 11:08:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,393,21,57,21,520,745,347,1014.23699138811
2018-10-09 11:09:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,391,21,57,21,520,749,347,1014.49333490763
2018-10-09 11:10:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,391,21,57,21,520,739,347,1000.94869759244
2018-10-09 11:11:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,392,21,57,21,520,739,347,1003.50866868603
2018-10-09 11:12:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,390,21,57,21,518,747,347,1009.19672353808
2018-10-09 11:13:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,390,21,56,21,518,752,347,1015.9517216876
2018-10-09 11:14:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,391,21,56,21,520,758,347,1026.6835084913
2018-10-09 11:15:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,393,21,56,21,513,739,347,1006.06863977961
2018-10-09 11:16:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,395,21,56,21,513,726,348,993.400420173054
2018-10-09 11:17:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,395,21,56,21,513,728,347,996.137060449013
2018-10-09 11:18:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,396,21,56,21,513,724,347,993.171789466455
2018-10-09 11:19:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,397,21,56,21,513,732,348,1006.68178576549
2018-10-09 11:20:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,396,21,56,21,513,732,347,1004.14606338321
2018-10-09 11:21:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,396,21,56,21,513,738,348,1012.37676882078
2018-10-09 11:22:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,396,21,56,21,513,737,347,1011.00498458118
2018-10-09 11:23:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,395,21,56,21,513,732,348,1001.61034100093
2018-10-09 11:24:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,395,21,56,21,513,725,347,992.032100035074
2018-10-09 11:25:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,396,21,56,21,513,730,348,1001.40249490402
2018-10-09 11:26:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,398,21,56,21,514,721,348,994.0516712767
2018-10-09 11:27:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,396,21,55,21,513,733,347,1005.51784762281
2018-10-09 11:28:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,394,21,55,23,513,740,348,1009.99346690956
2018-10-09 11:29:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,398,21,55,23,514,733,347,1010.5962205906
2018-10-09 11:30:00.000,38Hz,11,1,259,260,19,0,0,1,21,20,395,21,55,23,513,724,348,990.663779897095
2018-10-09 11:31:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,396,21,55,23,513,723,348,991.80000522686
2018-10-09 11:32:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,398,21,55,23,513,712,347,981.643259291276
2018-10-09 11:33:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,396,21,55,23,513,724,348,993.171789466455
2018-10-09 11:34:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,396,21,55,23,513,718,348,984.941084028887
2018-10-09 11:35:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,396,21,55,23,513,726,347,995.915357945644
2018-10-09 11:36:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,395,21,55,23,513,722,348,987.927139621136
2018-10-09 11:37:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,395,21,55,23,508,733,347,1002.97866113891
2018-10-09 11:38:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,395,21,55,23,513,736,348,1007.08362155285
2018-10-09 11:39:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,396,21,55,23,508,735,348,1008.26141610199
2018-10-09 11:40:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,396,21,55,23,508,736,347,1009.63320034159
2018-10-09 11:41:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,395,21,55,23,508,723,348,989.295459759115
2018-10-09 11:42:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,396,21,55,23,513,712,347,976.71037859132
2018-10-09 11:43:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,398,21,55,23,513,726,348,1000.94523349082
2018-10-09 11:44:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,399,21,55,23,513,712,348,984.109699641254
2018-10-09 11:45:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,398,21,55,23,513,712,347,981.643259291276
2018-10-09 11:46:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,398,21,55,23,508,714,348,984.400684176926
2018-10-09 11:47:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,398,22,55,23,508,726,348,1000.94523349082
2018-10-09 11:48:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,397,22,55,23,508,732,347,1006.68178576549
2018-10-09 11:49:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,396,22,55,23,513,718,348,984.941084028887
2018-10-09 11:50:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,395,22,54,23,506,724,348,990.663779897095
2018-10-09 11:51:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,394,22,55,23,508,723,347,986.790914291371
2018-10-09 11:52:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,393,22,55,23,506,735,347,1000.62307204062
2018-10-09 11:53:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,392,22,54,23,513,743,348,1008.94038001856
2018-10-09 11:54:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,393,22,54,23,508,753,347,1025.1281268661
2018-10-09 11:55:00.000,38Hz,11,1,259,260,19,0,0,1,21,19,393,22,54,23,508,745,347,997.333041531639
2018-10-09 11:56:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,394,22,54,23,508,748,347,1020.91231520048
2018-10-09 11:57:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,393,22,54,23,506,741,348,1008.79142364911
2018-10-09 11:58:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,393,22,54,23,508,739,347,1006.06863977961
2018-10-09 11:59:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,395,22,54,23,508,751,347,1027.60842362254
2018-10-09 12:00:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,394,22,54,23,508,734,348,1001.80433069138
2018-10-09 12:01:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,392,22,54,23,508,740,347,1004.86659651916
2018-10-09 12:02:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,393,22,54,23,506,741,348,1008.79142364911
2018-10-09 12:03:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,393,22,54,23,506,746,347,1015.59838332286
2018-10-09 12:04:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,393,22,54,23,506,750,347,1021.04395106185
2018-10-09 12:05:00.000,38Hz,11,1,259,260,19,0,0,1,21,20,393,22,54,23,508,749,348,1019.6825591271
2018-10-09 12:06:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,393,22,54,23,501,748,348,1018.32116719235
2018-10-09 12:07:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,393,22,54,23,501,743,347,1011.51420751861
2018-10-09 12:08:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,392,22,54,23,501,735,348,998.07695735349
2018-10-09 12:09:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,395,22,54,23,501,732,347,1001.61034100093
2018-10-09 12:10:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,393,22,54,23,496,746,348,1015.59838332286
2018-10-09 12:11:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,393,22,54,23,501,738,347,1004.70724784486
2018-10-09 12:12:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,392,22,54,23,501,745,348,1011.65623568483
2018-10-09 12:13:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,394,22,54,23,501,735,347,1003.16918672774
2018-10-09 12:14:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,395,22,54,23,501,744,348,1018.03018265668
2018-10-09 12:15:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,395,22,54,23,501,738,347,992.98992413166
2018-10-09 12:16:00.000,38Hz,11,1,259,256,19,0,0,1,21,19,392,22,54,23,501,744,348,993.460002720834
2018-10-09 12:17:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,392,22,53,23,501,754,347,1023.87758618304
2018-10-09 12:18:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,391,22,53,23,501,758,347,1026.6835084913
2018-10-09 12:19:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,390,22,53,23,500,751,347,1014.6007220577
2018-10-09 12:20:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,391,22,53,23,501,750,347,998.917001995161
2018-10-09 12:21:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,392,22,53,23,501,762,347,1017.49532536731
2018-10-09 12:22:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,390,22,53,23,501,756,347,1004.33312487043
2018-10-09 12:23:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,53,23,496,763,347,1013.63250565627
2018-10-09 12:24:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,53,23,494,754,347,1001.67615893162
2018-10-09 12:25:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,391,22,53,23,494,756,347,1023.97458102826
2018-10-09 12:26:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,53,23,494,759,347,1008.31857377864
2018-10-09 12:27:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,388,22,53,23,494,767,347,1030.90278425854
2018-10-09 12:28:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,388,22,53,23,494,766,347,1029.55871283186
2018-10-09 12:29:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,391,22,53,23,494,757,347,1025.32904475978
2018-10-09 12:30:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,390,22,53,23,494,758,347,1024.05771946702
2018-10-09 12:31:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,390,22,53,23,494,756,347,1004.33312487043
2018-10-09 12:32:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,392,22,53,23,494,750,347,1001.47177693632
2018-10-09 12:33:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,389,22,53,23,494,761,347,1008.38329474382
2018-10-09 12:34:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,391,22,53,23,494,746,347,993.589444651187
2018-10-09 12:35:00.000,38Hz,11,1,259,308,19,0,0,1,21,20,390,22,53,23,494,756,347,1021.35572020722
2018-10-09 12:36:00.000,38Hz,11,1,259,276,19,0,0,1,21,20,392,22,53,23,494,764,347,1037.45686451438
2018-10-09 12:37:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,388,22,53,23,494,765,347,1011.0777307151
2018-10-09 12:38:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,387,22,53,23,494,759,347,1000.56227705727
2018-10-09 12:39:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,389,22,53,23,494,754,347,999.107758524101
2018-10-09 12:40:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,387,22,53,23,494,766,347,1009.79012414476
2018-10-09 12:41:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,53,23,494,760,347,1009.64705674805
2018-10-09 12:42:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,389,22,53,23,494,756,346,1001.75791172974
2018-10-09 12:43:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,53,23,494,763,347,1013.63250565627
2018-10-09 12:44:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,387,22,53,23,494,768,347,1012.42665188404
2018-10-09 12:45:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,388,22,52,23,494,773,347,1021.65109260493
2018-10-09 12:46:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,389,22,52,23,489,763,347,1011.03344794945
2018-10-09 12:47:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,391,22,52,23,489,759,347,1010.9040060191
2018-10-09 12:48:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,388,22,52,23,491,761,347,1005.79104977019
2018-10-09 12:49:00.000,38Hz,11,1,259,256,19,0,0,1,21,20,388,22,52,23,489,760,347,1021.49428427182
2018-10-09 12:50:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,388,22,52,23,489,756,346,999.182698589042
2018-10-09 12:51:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,390,22,52,23,489,754,347,1001.67615893162
2018-10-09 12:52:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,390,22,52,23,489,756,347,1004.33312487043
2018-10-09 12:53:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,390,22,52,23,487,770,347,1022.9318864421
2018-10-09 12:54:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,391,22,52,23,489,763,347,1016.23156336308
2018-10-09 12:55:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,388,22,52,23,489,760,347,1004.46937953396
2018-10-09 12:56:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,390,22,52,23,489,758,347,1024.05771946702
2018-10-09 12:57:00.000,38Hz,11,1,259,272,19,0,0,1,21,20,390,22,52,23,489,760,346,1026.75971872683
2018-10-09 12:58:00.000,38Hz,11,1,259,304,19,0,0,1,21,20,388,22,52,23,489,765,347,1028.21464140519
2018-10-09 12:59:00.000,38Hz,11,1,259,292,19,0,0,1,21,20,390,22,52,23,487,762,347,1029.46171798664
2018-10-09 13:00:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,388,22,52,23,489,766,347,1012.39940095133
2018-10-09 13:01:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,52,23,487,764,347,1014.96098862567
2018-10-09 13:02:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,388,22,52,23,489,765,347,1011.0777307151
2018-10-09 13:03:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,389,22,52,23,489,770,347,1020.30898416917
2018-10-09 13:04:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,391,22,52,23,489,762,347,1014.89967402708
2018-10-09 13:05:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,390,22,52,23,489,763,346,1013.63250565627
2018-10-09 13:06:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,388,22,52,23,489,773,347,1021.65109260493
2018-10-09 13:07:00.000,38Hz,11,1,259,260,19,0,0,1,21,19,388,22,52,23,489,769,347,1016.36441166002
2018-10-09 13:08:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,388,22,52,23,489,761,347,1005.79104977019
2018-10-09 13:09:00.000,38Hz,11,1,259,260,19,0,0,1,21,19,390,22,52,23,489,766,347,1017.61795456448
2018-10-09 13:10:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,389,22,52,23,489,766,347,1015.00867775791
2018-10-09 13:11:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,389,22,52,23,489,762,347,1009.70837134664
2018-10-09 13:12:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,390,22,52,23,489,760,347,1009.64705674805
2018-10-09 13:13:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,391,23,52,23,487,768,346,1040.22814580649
2018-10-09 13:14:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,388,23,52,23,489,759,348,1003.14770929773
2018-10-09 13:15:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,390,23,52,23,489,754,347,1001.67615893162
2018-10-09 13:16:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,391,23,52,23,487,754,347,1004.24455933913
2018-10-09 13:17:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,392,23,52,23,489,756,347,1009.48355115182
2018-10-09 13:18:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,392,23,52,23,489,752,347,1004.14236834149
2018-10-09 13:19:00.000,38Hz,11,1,259,256,19,0,0,1,21,19,390,23,52,23,489,747,347,992.376778145781
2018-10-09 13:20:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,392,23,52,23,489,759,348,1013.48943825956
2018-10-09 13:21:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,390,23,52,23,489,757,347,1022.70671983712
2018-10-09 13:22:00.000,38Hz,11,1,259,288,19,0,0,1,21,20,390,23,52,23,487,759,347,1025.40871909693
2018-10-09 13:23:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,390,23,52,23,489,749,347,995.033744084591
2018-10-09 13:24:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,389,23,53,23,489,765,347,1013.68360115509
2018-10-09 13:25:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,389,23,53,23,489,752,347,996.457605318467
2018-10-09 13:26:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,388,23,53,23,489,762,347,1007.11272000641
2018-10-09 13:27:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,387,23,53,23,487,761,346,1003.19880479655
2018-10-09 13:28:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,387,23,53,23,489,775,347,1021.65449897152
2018-10-09 13:29:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,390,23,53,23,489,764,347,1014.96098862567
2018-10-09 13:30:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,388,23,53,23,489,760,347,1004.46937953396
2018-10-09 13:31:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,389,23,53,23,489,768,347,1017.65883096354
2018-10-09 13:32:00.000,38Hz,11,1,259,260,19,0,0,1,21,19,388,23,53,23,489,773,347,1021.65109260493
2018-10-09 13:33:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,388,23,53,23,489,768,346,1015.04274142379
2018-10-09 13:34:00.000,38Hz,11,1,259,276,19,0,0,1,21,19,387,23,53,23,489,766,347,1009.79012414476
2018-10-09 13:35:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,388,23,53,23,489,768,346,1015.04274142379
2018-10-09 13:36:00.000,38Hz,11,1,259,292,19,0,0,1,21,19,389,23,53,23,489,748,347,991.157298907198
2018-10-09 13:37:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,387,23,53,23,489,763,347,1005.83533253583
2018-10-09 13:38:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,387,23,53,23,489,763,346,1005.83533253583
2018-10-09 13:39:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,387,23,53,23,489,771,347,1016.38144349296
2018-10-09 13:40:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,385,23,53,23,489,772,347,1012.44027735039
2018-10-09 13:41:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,387,23,53,23,489,764,346,1007.15359640547
2018-10-09 13:42:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,388,23,53,23,489,764,347,1009.75606047887
2018-10-09 13:43:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,387,23,53,23,489,779,347,1026.92755445008
2018-10-09 13:44:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,387,23,53,23,487,765,347,1008.47186027511
2018-10-09 13:45:00.000,38Hz,11,1,259,304,19,0,0,1,21,19,388,23,53,23,489,768,346,1015.04274142379
2018-10-09 13:46:00.000,38Hz,11,1,259,272,19,0,0,1,21,19,387,23,53,23,489,775,347,1021.65449897152
2018-10-09 13:47:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,387,23,53,23,489,774,347,1020.33623510188
2018-10-09 13:48:00.000,38Hz,11,1,259,288,19,0,0,1,21,19,389,23,53,23,489,771,347,1021.63406077199
2018-10-09 13:49:00.000,38Hz,11,1,259,308,19,0,0,1,21,19,388,23,53,23,489,771,347,1019.00775213248
